,0,1,Fecha registrada,OSF
841,0.34712285,0.26069996,2021-06-10 21:39:23.298000,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C."
842,0.34712285,0.26069996,2021-06-10 21:40:02.740000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
843,0.34712285,0.26069996,2021-06-10 21:42:14.708000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
844,0.34712285,0.26069996,2021-06-10 21:46:11.581000,"Guerreros en la Vida y en la Cancha, A.C."
845,0.26064098,0.21967068,2021-06-10 21:51:36.282000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
846,0.34712285,0.26069996,2021-06-10 21:52:21.382000,"Casa Samuel Salud, A.B.P."
847,0.34712285,0.26069996,2021-06-10 21:53:00.857000,"Powerchair Football México, A.C."
848,0.34712285,0.26069996,2021-06-10 21:56:05,"CONAFE, Consejo Nacional de Fomento Educativo"
849,0.34712285,0.26069996,2021-06-10 21:58:36.708000,"CARA, Primaria Centro de Alto Rendimiento Académico"
850,0.34712285,0.26069996,2021-06-10 21:58:44.473000,"CARA, Primaria Centro de Alto Rendimiento Académico"
851,0.34712285,0.26069996,2021-06-10 22:00:56.804000,"CARA, Primaria Centro de Alto Rendimiento Académico"
852,0.34712285,0.26069996,2021-06-10 22:01:57.729000,"Casa Samuel Salud, A.B.P."
853,0.34712285,0.26069996,2021-06-10 22:06:59.035000,Reapropia
854,0.34712285,0.26069996,2021-06-10 22:07:16.394000,"Casanicolás-Solidaridad en el éxodo, A.C."
855,0.34712285,0.26069996,2021-06-10 22:09:02.272000,Inclusión y Accesibilidad
856,0.34712285,0.26069996,2021-06-10 22:09:39.946000,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C."
857,0.34712285,0.26069996,2021-06-10 22:13:39.466000,"Patronato Parque Huasteca, A.C."
858,0.34712285,0.26069996,2021-06-10 22:14:17.144000,"CARA, Primaria Centro de Alto Rendimiento Académico"
859,0.34712285,0.26069996,2021-06-10 22:20:18.859000,Pal Sur del Norte
860,0.34712285,0.26069996,2021-06-10 22:21:12.914000,"SALIN, Sociedad de Alumnos de Licenciado en Negocios Internacionales"
861,0.34712285,0.26069996,2021-06-10 22:21:48.049000,"Servicio Social Comunitario Casa Samuel, A.C."
862,0.34712285,0.26069996,2021-06-10 22:23:11.750000,Pal Sur del Norte
863,0.34712285,0.26069996,2021-06-10 22:24:12.616000,Quiero Chamba Ya.
864,0.34712285,0.26069996,2021-06-10 22:27:51.357000,DIF Nuevo León
865,0.34712285,0.26069996,2021-06-10 22:36:16.555000,Monitor NL
866,0.34712285,0.26069996,2021-06-10 22:36:56.674000,Pal Sur del Norte
867,0.34712285,0.26069996,2021-06-10 22:41:20.794000,Fundacionplan.org | Plan SPAP A.C.
868,0.34712285,0.26069996,2021-06-10 22:42:25.025000,Quiero Chamba Ya.
869,0.34712285,0.26069996,2021-06-10 22:43:43.951000,"ANSPAC, Asociación Nacional Pro Superación Personal A.C."
870,0.34712285,0.26069996,2021-06-10 22:48:27.358000,"Liderazgo y Cultura Emprendedora, A.C."
871,0.34712285,0.26069996,2021-06-10 22:48:40.945000,"CARA, Primaria Centro de Alto Rendimiento Académico"
872,0.34712285,0.26069996,2021-06-10 22:51:28.347000,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C."
873,0.34712285,0.26069996,2021-06-10 22:53:43.241000,"Fundación Enyx, A.C."
874,0.34712285,0.26069996,2021-06-10 22:55:35.414000,DIF Nuevo León
875,0.34712285,0.26069996,2021-06-10 22:55:58.371000,Monitor NL
876,0.26049906,0.20445856,2021-06-10 22:56:20.601000,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty"
877,0.34712285,0.26069996,2021-06-10 22:56:23.935000,"SALIN, Sociedad de Alumnos de Licenciado en Negocios Internacionales"
878,0.34712285,0.26069996,2021-06-10 22:56:31.942000,Save the Children | Fundación Mexicana de Apoyo Infantil A.C.
879,0.34712285,0.26069996,2021-06-10 22:58:55.173000,Reapropia
880,0.34712285,0.26069996,2021-06-10 23:21:55.168000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
881,0.34712285,0.26069996,2021-06-10 23:31:15.248000,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty"
882,0.34712285,0.26069996,2021-06-11 00:23:07.205000,"BioGenera, A.C."
883,0.34712285,0.26069996,2021-06-11 00:56:41.343000,"Existe, A.B.P."
884,0.34712285,0.26069996,2021-06-11 01:02:53.032000,"Servicio Social Comunitario Casa Samuel, A.C."
885,0.34712285,0.26069996,2021-06-11 01:57:58.825000,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C."
886,0.34712285,0.26069996,2021-06-11 03:01:21.670000,"WEEDS, Worldwide Education in Environmental Development and Sustainability, A.C."
887,0.34712285,0.26069996,2021-06-11 03:51:35.809000,"PARQUE FUNDIDORA, OPD"
888,0.34712285,0.26069996,2021-06-11 06:51:41.820000,Inclusión y Accesibilidad
889,0.34712285,0.26069996,2021-06-11 07:09:05.437000,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C."
890,0.34712285,0.26069996,2021-06-11 07:10:58.193000,Women in Tech
891,0.34712285,0.26069996,2021-06-11 07:11:21.860000,DIF Nuevo León
892,0.34712285,0.26069996,2021-06-11 07:42:00.676000,SAIIS (Sociedad de Alumnos de Ingeniería Industrial y de Sistemas) - Estancias Infantiles DIF SPGG
893,0.26605284,0.7988056,2021-06-11 07:56:17.572000,Quiero Chamba Ya.
894,0.34712285,0.26069996,2021-06-11 07:57:13.429000,"Forma-T en Valores, A.C."
895,0.34712285,0.26069996,2021-06-11 08:11:38.099000,"AUTISMO, A.B.P."
896,0.34712285,0.26069996,2021-06-11 08:13:34.471000,"Plan Cuatro Ciénegas 2040, A.C."
897,0.34712285,0.26069996,2021-06-11 08:23:32.467000,DIF Nuevo León
898,0.34712285,0.26069996,2021-06-11 08:26:47.992000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
899,0.34712285,0.26069996,2021-06-11 08:53:28.463000,"PARQUE FUNDIDORA, OPD"
900,0.34712285,0.26069996,2021-06-11 09:23:28.433000,"MARCO, Museo de Arte Contemporáneo"
901,0.34712285,0.26069996,2021-06-11 09:32:24.760000,"Fundación Enyx, A.C."
902,0.34712285,0.26069996,2021-06-11 09:56:25.161000,"Casa Samuel Salud, A.B.P."
903,0.26063073,0.21850553,2021-06-11 10:12:49.056000,DIF Nuevo León
904,0.34712285,0.26069996,2021-06-11 10:20:03.538000,"AIESEC México, A.C."
905,0.34712285,0.26069996,2021-06-11 11:14:08.718000,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty"
906,0.34712285,0.26069996,2021-06-11 11:52:30.597000,"Patronato Parque Huasteca, A.C."
907,0.34712285,0.26069996,2021-06-11 12:18:34.673000,Save the Children | Fundación Mexicana de Apoyo Infantil A.C.
908,0.34712285,0.26069996,2021-06-11 12:31:35.777000,"BioGenera, A.C."
909,0.34712285,0.26069996,2021-06-11 12:50:00.550000,Monitor NL
910,0.34712285,0.26069996,2021-06-11 12:58:22.987000,"Soñar Despierto, A.C."
911,0.34712285,0.26069996,2021-06-11 13:04:51.984000,Monitor NL
912,0.34712285,0.26069996,2021-06-11 13:46:54.791000,Pal Sur del Norte
913,0.34712285,0.26069996,2021-06-11 14:16:33.370000,Fundacionplan.org | Plan SPAP A.C.
914,0.34712285,0.26069996,2021-06-11 15:21:02.426000,Fundacionplan.org | Plan SPAP A.C.
915,0.34712285,0.26069996,2021-06-11 15:53:29.437000,"EZER, A.B.P. | La Casa del Voluntario"
916,0.34712285,0.26069996,2021-06-11 16:34:21.910000,"AIESEC México, A.C."
917,0.34712285,0.26069996,2021-06-11 16:37:16.240000,"AIESEC México, A.C."
918,0.34712285,0.26069996,2021-06-11 16:41:37.342000,"MARCO, Museo de Arte Contemporáneo"
919,0.34712285,0.26069996,2021-06-11 16:43:58.776000,Dirección de Servicio Social
920,0.34712285,0.26069996,2021-06-11 17:09:23.269000,Save the Children | Fundación Mexicana de Apoyo Infantil A.C.
921,0.34712285,0.26069996,2021-06-11 17:19:08.085000,Pal Sur del Norte
922,0.34712285,0.26069996,2021-06-11 19:30:32.391000,"Servicio Social Comunitario Casa Samuel, A.C."
923,0.34712285,0.26069996,2021-06-11 21:13:04.915000,Pal Sur del Norte
924,0.34712285,0.26069996,2021-06-11 22:06:45.105000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
925,0.34712285,0.26069996,2021-06-11 23:06:00.414000,"SOLVIT, S.A. de C.V"
926,0.34712285,0.26069996,2021-06-11 23:08:28.595000,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty"
927,0.34712285,0.26069996,2021-06-12 09:45:49.331000,"LAZOS, I.A.P."
928,0.34712285,0.26069996,2021-06-12 10:33:40.733000,Quiero Chamba Ya.
929,0.26507246,0.6939014,2021-06-12 12:01:10.396000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
930,0.34712285,0.26069996,2021-06-12 12:03:46.137000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
931,0.34712285,0.26069996,2021-06-12 12:07:52.903000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
932,0.34712285,0.26069996,2021-06-12 12:08:43.365000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
933,0.34712285,0.26069996,2021-06-12 12:14:33.059000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
934,0.34712285,0.26069996,2021-06-12 12:17:30.909000,"Corporación de Desarrollo Integral GAON, S.A. de C.V."
935,0.34712285,0.26069996,2021-06-12 12:34:11.409000,"Casanicolás-Solidaridad en el éxodo, A.C."
936,0.34712285,0.26069996,2021-06-12 14:15:22.016000,Monitor NL
937,0.34712285,0.26069996,2021-06-12 14:36:37.478000,"Hagámoslo Bien por una Cultura de la Legalidad, A.C."
938,0.34712285,0.26069996,2021-06-12 16:20:33.738000,"Be The Match MX, A.C."
939,0.34712285,0.26069996,2021-06-12 16:40:14.870000,Save the Children | Fundación Mexicana de Apoyo Infantil A.C.
940,0.34712285,0.26069996,2021-06-13 13:22:47.783000,"EZER, A.B.P. | La Casa del Voluntario"
941,0.34712285,0.26069996,2021-06-13 14:18:58.269000,"Soñar Despierto, A.C."
942,0.34712285,0.26069996,2021-06-13 16:24:11.584000,Women in Tech
943,0.34712285,0.26069996,2021-06-13 19:40:14.138000,"Liderazgo y Cultura Emprendedora, A.C."
944,0.34712285,0.26069996,2021-06-13 21:35:53.303000,"Guerreros en la Vida y en la Cancha, A.C."
945,0.34712285,0.26069996,2021-06-13 23:09:35.322000,"Plan Cuatro Ciénegas 2040, A.C."
946,0.34712285,0.26069996,2021-06-14 08:28:18.714000,Save the Children | Fundación Mexicana de Apoyo Infantil A.C.
947,0.34712285,0.26069996,2021-06-14 13:05:35.168000,"Programa de Acompañamiento de Servicio Social, Dirección de Servicio Social Campus Mty"
948,0.34712285,0.26069996,2021-06-14 16:23:01.053000,"Soñar Despierto, A.C."
949,0.34712285,0.26069996,2021-06-15 00:04:48.475000,Inclusión y Accesibilidad
950,0.26983702,1.2034763,2021-06-15 08:28:20.419000,"PARQUE FUNDIDORA, OPD"
951,0.34712285,0.26069996,2021-06-15 10:30:21.154000,Sacbé
952,0.34712285,0.26069996,2021-06-16 10:43:21.704000,PARQUE LA PASTORA
953,0.34712285,0.26069996,2021-06-16 19:11:23.038000,"EZER, A.B.P. | La Casa del Voluntario"
954,0.2683264,1.0403293,2021-06-20 13:25:10.942000,Monstritos A. C.
955,0.34712285,0.26069996,2021-07-22 07:12:13.585000,"Existe, A.B.P."
956,0.34712285,0.26069996,2021-07-22 07:18:05.616000,Dirección de Servicio Social
957,0.34712285,0.26069996,2021-07-22 07:23:10.701000,Dirección de Servicio Social
958,0.34712285,0.26069996,2021-07-22 07:44:25.764000,Dirección de Servicio Social
959,0.34712285,0.26069996,2021-07-22 07:44:48.673000,Dirección de Servicio Social
960,0.34712285,0.26069996,2021-07-22 07:49:11.358000,Dirección de Servicio Social
961,0.34712285,0.26069996,2021-07-22 08:07:42.184000,Dirección de Servicio Social
962,0.34712285,0.26069996,2021-07-22 08:37:30.268000,Dirección de Servicio Social
963,0.2635791,0.19638243,2021-07-22 08:57:10.781000,Dirección de Servicio Social
964,0.34712285,0.26069996,2021-07-22 09:01:00.434000,Dirección de Servicio Social
965,0.34712285,0.26069996,2021-07-22 09:14:53.662000,Dirección de Servicio Social
966,0.34712285,0.26069996,2021-07-22 09:31:58.336000,Dirección de Servicio Social
967,0.34712285,0.26069996,2021-07-22 10:45:11.439000,"AIESEC México, A.C."
968,0.34712285,0.26069996,2021-07-22 11:07:32.717000,Proyecto 99
969,0.34712285,0.26069996,2021-07-22 11:58:48.225000,Dirección de Servicio Social
970,0.34712285,0.26069996,2021-07-22 12:12:29.682000,Dirección de Servicio Social
971,0.34712285,0.26069996,2021-07-22 12:40:49.873000,Dirección de Servicio Social
972,0.34712285,0.26069996,2021-07-22 13:15:43.628000,"Be The Match MX, A.C."
973,0.34712285,0.26069996,2021-07-22 13:42:07.992000,Dirección de Servicio Social
974,0.34712285,0.26069996,2021-07-22 14:35:44.386000,"Be The Match MX, A.C."
975,0.34712285,0.26069996,2021-07-22 14:40:48.842000,Dirección de Servicio Social
976,0.34712285,0.26069996,2021-07-22 14:46:39.207000,Dirección de Servicio Social
977,0.34712285,0.26069996,2021-07-22 14:50:31.755000,"Ya Puedo Escucharte, A.C."
978,0.34712285,0.26069996,2021-07-22 15:11:41.885000,Dirección de Servicio Social
979,0.34712285,0.26069996,2021-07-22 15:28:24.282000,Fundacionplan.org | Plan SPAP A.C.
980,0.34712285,0.26069996,2021-07-22 16:13:06.470000,"Familia de Santa María, A.C."
981,0.34712285,0.26069996,2021-07-22 16:31:04.718000,Dirección de Servicio Social
982,0.26116335,0.27538052,2021-07-22 17:04:11.727000,Dirección de Servicio Social
983,0.34712285,0.26069996,2021-07-22 17:06:52.577000,Dirección de Servicio Social
984,0.34712285,0.26069996,2021-07-22 17:09:02.692000,Dirección de Servicio Social
985,0.34712285,0.26069996,2021-07-22 17:09:06.388000,Dirección de Servicio Social
986,0.34712285,0.26069996,2021-07-22 17:11:04.978000,Dirección de Servicio Social
987,0.34712285,0.26069996,2021-07-22 17:13:57.222000,Dirección de Servicio Social
988,0.34712285,0.26069996,2021-07-22 17:16:22.478000,Dirección de Servicio Social
989,0.34712285,0.26069996,2021-07-22 17:19:15.602000,Dirección de Servicio Social
990,0.2607137,0.22740641,2021-07-22 17:19:37.972000,Dirección de Servicio Social
991,0.34712285,0.26069996,2021-07-22 17:29:14.843000,Dirección de Servicio Social
992,0.34712285,0.26069996,2021-07-22 18:03:20.806000,"HIC ME, A.C."
993,0.34712285,0.26069996,2021-07-22 18:04:01.497000,Dirección de Servicio Social
994,0.34712285,0.26069996,2021-07-22 18:10:54.641000,"Un Techo para mi País México, A.C."
995,0.34712285,0.26069996,2021-07-22 18:17:28.030000,Dirección de Servicio Social
996,0.34712285,0.26069996,2021-07-22 18:36:58.477000,Dirección de Servicio Social
997,0.26162016,0.32427445,2021-07-22 18:45:41.900000,Dirección de Servicio Social
998,0.34712285,0.26069996,2021-07-22 18:49:22.314000,Dirección de Servicio Social
999,0.26161826,0.32396737,2021-07-22 19:10:35.439000,"Existe, A.B.P."
1000,0.34712285,0.26069996,2021-07-22 19:12:20.393000,Dirección de Servicio Social
1001,0.34712285,0.26069996,2021-07-22 19:17:09.258000,Dirección de Servicio Social
1002,0.260651,0.22072592,2021-07-22 19:21:38.409000,Dirección de Servicio Social
1003,0.34712285,0.26069996,2021-07-22 19:24:38.494000,Dirección de Servicio Social
1004,0.34712285,0.26069996,2021-07-22 19:32:45.351000,Dirección de Servicio Social
1005,0.34712285,0.26069996,2021-07-22 19:43:07.837000,Dirección de Servicio Social
1006,0.26146758,0.3078293,2021-07-22 19:48:45.775000,Dirección de Servicio Social
1007,0.34712285,0.26069996,2021-07-22 19:51:53.555000,"CEI, Comité Ecológico Interescolar"
1008,0.34712285,0.26069996,2021-07-22 20:01:40.972000,Proyecto 99
1009,0.34712285,0.26069996,2021-07-22 20:02:02.312000,Dirección de Servicio Social
1010,0.26074326,0.23053351,2021-07-22 20:04:48.735000,Dirección de Servicio Social
1011,0.26058972,0.21417037,2021-07-22 20:45:26.850000,Dirección de Servicio Social
1012,0.34712285,0.26069996,2021-07-22 21:08:32.882000,Iniciativa Campana Altamira
1013,0.34712285,0.26069996,2021-07-22 21:43:30.369000,Dirección de Servicio Social
1014,0.34712285,0.26069996,2021-07-22 22:09:49.298000,Dirección de Servicio Social
1015,0.34712285,0.26069996,2021-07-22 22:20:32.711000,"EZER, A.B.P. | La Casa del Voluntario"
1016,0.34712285,0.26069996,2021-07-22 22:31:49.467000,"CARA, Primaria Centro de Alto Rendimiento Académico"
1017,0.34712285,0.26069996,2021-07-23 00:21:33.225000,"Viccali, Vida con Calidad, A.C."
1018,0.34712285,0.26069996,2021-07-23 00:33:08.720000,Dirección de Servicio Social
1019,0.34712285,0.26069996,2021-07-23 06:18:59.171000,Dirección de Servicio Social
1020,0.34712285,0.26069996,2021-07-23 06:20:16.707000,Dirección de Servicio Social
1021,0.34712285,0.26069996,2021-07-23 06:49:39.857000,Dirección de Servicio Social
1022,0.34712285,0.26069996,2021-07-23 08:39:33.223000,Dirección de Servicio Social
1023,0.34712285,0.26069996,2021-07-23 08:41:25.914000,Dirección de Servicio Social
1024,0.26306212,0.47824135,2021-07-23 09:19:44.135000,Dirección de Servicio Social
1025,0.34712285,0.26069996,2021-07-23 09:29:32.093000,Dirección de Servicio Social
1026,0.34712285,0.26069996,2021-07-23 10:17:35.011000,Fundación JOMAR A.C
1027,0.26615563,0.18972337,2021-07-23 10:36:43.320000,Dirección de Servicio Social
1028,0.34712285,0.26069996,2021-07-23 10:58:37.325000,Dirección de Servicio Social
1029,0.34712285,0.26069996,2021-07-23 11:00:21.235000,Dirección de Servicio Social
1030,0.34712285,0.26069996,2021-07-23 11:30:47.197000,Dirección de Servicio Social
1031,0.34712285,0.26069996,2021-07-23 13:24:24.601000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C."
1032,0.34712285,0.26069996,2021-07-23 14:33:16.223000,Dirección de Servicio Social
1033,0.2633444,0.50874364,2021-07-23 15:19:19.334000,Dirección de Servicio Social
1034,0.34712285,0.26069996,2021-07-23 15:22:28.213000,Dirección de Servicio Social
1035,0.34712285,0.26069996,2021-07-23 15:23:50.485000,Secretaría de Desarrollo Social y Humano del Municipio de San Pedro
1036,0.34712285,0.26069996,2021-07-23 15:29:50.684000,Fundación JOMAR A.C
1037,0.34712285,0.26069996,2021-07-23 16:41:17.425000,Dirección de Servicio Social
1038,0.34712285,0.26069996,2021-07-23 17:13:36.892000,Dirección de Servicio Social
1039,0.26364577,0.5416645,2021-07-23 17:14:50.337000,Dirección de Servicio Social
1040,0.34712285,0.26069996,2021-07-23 17:38:10.114000,Dirección de Servicio Social
1041,0.34712285,0.26069996,2021-07-23 19:51:27.843000,Dirección de Servicio Social
1042,0.34712285,0.26069996,2021-07-23 20:07:26.720000,Dirección de Servicio Social
1043,0.34712285,0.26069996,2021-07-23 22:14:39.828000,Dirección de Servicio Social
1044,0.34712285,0.26069996,2021-07-23 23:10:30.540000,Dirección de Servicio Social
1045,0.34712285,0.26069996,2021-07-24 12:08:07.445000,Dirección de Servicio Social
1046,0.34712285,0.26069996,2021-07-24 12:33:17.214000,"CONAFE, Consejo Nacional de Fomento Educativo"
1047,0.34712285,0.26069996,2021-07-24 12:34:32.565000,"CONAFE, Consejo Nacional de Fomento Educativo"
1048,0.34712285,0.26069996,2021-07-24 13:01:59.396000,"CONAFE, Consejo Nacional de Fomento Educativo"
1049,0.34712285,0.26069996,2021-07-24 13:41:02.536000,Dirección de Servicio Social
1050,0.34712285,0.26069996,2021-07-24 13:54:52.737000,Dirección de Servicio Social
1051,0.2636997,0.19607058,2021-07-24 17:17:11.083000,Dirección de Servicio Social
1052,0.34712285,0.26069996,2021-07-24 23:37:54.304000,Dirección de Servicio Social
1053,0.34712285,0.26069996,2021-07-25 09:04:33.603000,"AIESEC México, A.C."
1054,0.34712285,0.26069996,2021-07-25 09:05:35.239000,Dirección de Servicio Social
1055,0.34712285,0.26069996,2021-07-25 09:07:34.162000,Dirección de Servicio Social
1056,0.34712285,0.26069996,2021-07-25 09:09:33.576000,Dirección de Servicio Social
1057,0.34712285,0.26069996,2021-07-25 09:51:12.679000,Dirección de Servicio Social
1058,0.34712285,0.26069996,2021-07-25 10:17:12.634000,Dirección de Servicio Social
1059,0.34712285,0.26069996,2021-07-25 10:42:33.199000,"Inter-accion jóvenes por un futuro con oportunidades, A.C."
1060,0.34712285,0.26069996,2021-07-25 10:52:10.160000,Dirección de Servicio Social
1061,0.34712285,0.26069996,2021-07-25 11:11:10.321000,"Be The Match MX, A.C."
1062,0.34712285,0.26069996,2021-07-25 11:44:36.992000,"Be The Match MX, A.C."
1063,0.34712285,0.26069996,2021-07-25 11:50:17.057000,Dirección de Servicio Social
1064,0.34712285,0.26069996,2021-07-25 11:53:38.351000,Dirección de Servicio Social
1065,0.34712285,0.26069996,2021-07-25 11:53:57.777000,Dirección de Servicio Social
1066,0.26846373,1.0556492,2021-07-25 12:09:47.680000,Dirección de Servicio Social
1067,0.34712285,0.26069996,2021-07-25 12:11:42.613000,Dirección de Servicio Social
1068,0.34712285,0.26069996,2021-07-25 12:47:22.328000,Dirección de Servicio Social
1069,0.34712285,0.26069996,2021-07-25 12:48:30.621000,"CONAFE, Consejo Nacional de Fomento Educativo"
1070,0.34712285,0.26069996,2021-07-25 13:12:29.688000,Dirección de Servicio Social
1071,0.2647963,0.19323644,2021-07-25 13:18:59.302000,Dirección de Servicio Social
1072,0.34712285,0.26069996,2021-07-25 13:50:43.352000,Dirección de Servicio Social
1073,0.34712285,0.26069996,2021-07-25 14:34:14.887000,Dirección de Servicio Social
1074,0.26763213,0.9652103,2021-07-25 15:07:21.044000,Dirección de Servicio Social
1075,0.34712285,0.26069996,2021-07-25 15:10:44.954000,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C."
1076,0.34712285,0.26069996,2021-07-25 15:25:39.302000,Dirección de Servicio Social
1077,0.34712285,0.26069996,2021-07-25 16:02:35.412000,Dirección de Servicio Social
1078,0.34712285,0.26069996,2021-07-25 16:16:27.217000,Dirección de Servicio Social
1079,0.34712285,0.26069996,2021-07-25 16:20:37.424000,Dirección de Servicio Social
1080,0.34712285,0.26069996,2021-07-25 16:26:21.639000,"Zamora Coaching INC, A.C."
1081,0.34712285,0.26069996,2021-07-25 16:58:17.008000,Dirección de Servicio Social
1082,0.34712285,0.26069996,2021-07-25 17:10:06.635000,Dirección de Servicio Social
1083,0.34712285,0.26069996,2021-07-25 17:29:43.852000,"Existe, A.B.P."
1084,0.34712285,0.26069996,2021-07-25 18:33:03.042000,Dirección de Servicio Social
1085,0.34712285,0.26069996,2021-07-25 18:44:50.239000,"Inter-accion jóvenes por un futuro con oportunidades, A.C."
1086,0.34712285,0.26069996,2021-07-25 18:49:05.921000,Dirección de Servicio Social
1087,0.34712285,0.26069996,2021-07-25 19:04:27.741000,Proyecto 99
1088,0.34712285,0.26069996,2021-07-25 19:08:51.108000,Dirección de Servicio Social
1089,0.34712285,0.26069996,2021-07-25 19:42:37.276000,Dirección de Servicio Social
1090,0.34712285,0.26069996,2021-07-25 19:56:27.824000,Dirección de Servicio Social
1091,0.34712285,0.26069996,2021-07-25 19:57:42.795000,Dirección de Servicio Social
1092,0.34712285,0.26069996,2021-07-25 20:05:43.563000,Iniciativa Campana Altamira
1093,0.34712285,0.26069996,2021-07-25 20:22:39.609000,Dirección de Servicio Social
1094,0.34712285,0.26069996,2021-07-25 20:41:06.601000,Dirección de Servicio Social
1095,0.34712285,0.26069996,2021-07-25 21:07:55.590000,Dirección de Servicio Social
1096,0.34712285,0.26069996,2021-07-25 21:08:43.822000,"Best Buddies de México, A.C"
1097,0.34712285,0.26069996,2021-07-25 21:15:54.268000,Dirección de Servicio Social
1098,0.34712285,0.26069996,2021-07-25 21:17:00.463000,Dirección de Servicio Social
1099,0.34712285,0.26069996,2021-07-25 21:35:42.502000,Dirección de Servicio Social
1100,0.34712285,0.26069996,2021-07-25 21:57:10.546000,Dirección de Servicio Social
1101,0.34712285,0.26069996,2021-07-25 22:32:45.200000,"Be The Match MX, A.C."
1102,0.34712285,0.26069996,2021-07-26 00:18:15.437000,Dirección de Servicio Social
1103,0.34712285,0.26069996,2021-07-26 01:22:28.257000,Dirección de Servicio Social
1104,0.34712285,0.26069996,2021-07-26 02:13:13.086000,"AIESEC México, A.C."
1105,0.34712285,0.26069996,2021-07-26 06:57:41.365000,Laboratorio Innovación Social Tutores de Resiliencia
1106,0.34712285,0.26069996,2021-07-26 07:13:02.575000,Dirección de Servicio Social
1107,0.34712285,0.26069996,2021-07-26 07:36:41.478000,Dirección de Servicio Social
1108,0.34712285,0.26069996,2021-07-26 07:52:16.658000,Fundacionplan.org | Plan SPAP A.C.
1109,0.34712285,0.26069996,2021-07-26 07:55:14.767000,"Zamora Coaching INC, A.C."
1110,0.27064574,1.2912601,2021-07-26 07:59:07.856000,Dirección de Servicio Social
1111,0.34712285,0.26069996,2021-07-26 08:07:26.525000,Dirección de Servicio Social
1112,0.34712285,0.26069996,2021-07-26 08:26:37.904000,Dirección de Servicio Social
1113,0.34712285,0.26069996,2021-07-26 08:28:44.297000,Proyecto 99
1114,0.34712285,0.26069996,2021-07-26 08:32:55.747000,Dirección de Servicio Social
1115,0.34712285,0.26069996,2021-07-26 08:37:54.462000,Dirección de Servicio Social
1116,0.34712285,0.26069996,2021-07-26 08:45:10.119000,Dirección de Servicio Social
1117,0.2707373,1.2991794,2021-07-26 08:47:46.136000,Dirección de Servicio Social
1118,0.34712285,0.26069996,2021-07-26 08:57:28.605000,Dirección de Servicio Social
1119,0.34712285,0.26069996,2021-07-26 09:08:49.966000,"Casanicolás-Solidaridad en el éxodo, A.C."
1120,0.34712285,0.26069996,2021-07-26 09:19:10.123000,Compromiso y Responsabilidad Educativa ABP
1121,0.34712285,0.26069996,2021-07-26 09:20:57.145000,Dirección de Servicio Social
1122,0.26301634,0.4735302,2021-07-26 09:28:12.580000,Dirección de Servicio Social
1123,0.34712285,0.26069996,2021-07-26 09:52:25.851000,Dirección de Servicio Social
1124,0.34712285,0.26069996,2021-07-26 09:57:36.933000,"Fundación F21, A.C."
1125,0.34712285,0.26069996,2021-07-26 10:01:38.497000,Dirección de Servicio Social
1126,0.34712285,0.26069996,2021-07-26 10:07:55.917000,Dirección de Servicio Social
1127,0.34712285,0.26069996,2021-07-26 10:35:16.961000,Dirección de Servicio Social
1128,0.34712285,0.26069996,2021-07-26 10:37:02.494000,Escuela de Ingeniería y Ciencias
1129,0.26273596,0.44348183,2021-07-26 10:47:51.632000,Secretaría de Desarrollo Social y Humano del Municipio de San Pedro
1130,0.34712285,0.26069996,2021-07-26 11:02:43.223000,Dirección de Servicio Social
1131,0.27085936,1.310181,2021-07-26 11:10:18.994000,Dirección de Servicio Social
1132,0.34712285,0.26069996,2021-07-26 11:15:55.743000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
1133,0.34712285,0.26069996,2021-07-26 11:16:58.534000,"AMMAC, Alianza de Ministerios de Misericordia, A.C."
